tag,category,aliases,zh,count,notes
liu_qingcheng,4,Liu Qingcheng|刘青城,刘箐橙,436,《头七怪谈》中的当红明星
pandoria_(xenoblade),4,Pandoria|saika_(xenoblade)|サイカ,彩花（异度神剑）,436,《异度神剑2》中齐格的异刃，通称彩花
purrloin,4,Purrloin|チョロネコ|扒手猫,扒手猫,436,《宝可梦》中的恶属性宝可梦，进化后为酷豹
sophia_valentine,4,Sophia Valentine|ソフィア・ヴァレンタイン,索菲娅·瓦伦丁,436,彩虹社 Idios 组合的虚拟主播，龙娘设定
yuni_(precure),4,Yuni|ユニ(プリキュア),尤妮（光之美少女）,436,《星光闪耀光之美少女》中来自彩虹星的外星猫少女
yuri_(project_moon),4,Yuri|yuri_(limbus_company)|ユーリ(LCB)|尤莉,尤莉（Project Moon）,436,《边狱巴士公司》第一章中登场的少女
houjou_satoshi,4,Houjou Satoshi|北条悟史,北条悟史,435,《寒蝉鸣泣之时》中的角色，北条沙都子的哥哥
irys_(casualrys)_(hololive),4,IRyS(私服)|IRyS(私服衣装)|IRySoStylish|irys_(3rd_costume)_(hololive)|irysostylish,IRyS（私服）（hololive）,435,hololive EN 的 VTuber IRyS 的第三套服饰，私服造型
jiraiya_(naruto),4,Jiraiya|jiraiya|自来也|自来也(NARUTO),自来也（火影忍者）,435,《火影忍者》中的三忍之一，鸣人的师父
k/da_ahri,4,Ahri(K/DA)|ahri(k/da)|アーリ|阿狸,阿狸,435,《英雄联盟》中阿狸的 K/DA 皮肤
kiryuu_miya,4,Kiryuu Miya|桐生みや|桐生美也,桐生美也,435,《炽焰天穹》中的角色
north_carolina_(azur_lane),4,North Carolina|ノースカロライナ|北卡|北卡罗来纳,北卡罗来纳（碧蓝航线）,435,《碧蓝航线》中美国战列舰北卡罗来纳的拟人化
ogami_sakura,4,Oogami Sakura|oogami_sakura|ookami_sakura|大神さくら,大神樱,435,《弹丸论破》中的超高校级格斗家
phantump,4,Phantump|ボクレー|小木灵,小木灵,435,《宝可梦》系列中幽灵／草属性的宝可梦
sasha_waybright,4,Sasha Waybright|sashawaybright|サーシャ・ウェイブライト,莎夏·威布莱特,435,《奇幻沼泽》中与安妮一同被传送到异世界的好友
thistle_(dungeon_meshi),4,Sissel|シスル|希斯尔,希斯尔（迷宫饭）,435,《迷宫饭》中的迷宫之主，疯狂魔术师
weather_report,4,Weather Report|ウェザー・リポート|威斯·布鲁马林,天气预报（JOJO的奇妙冒险）,435,《JOJO的奇妙冒险》第六部中失忆的替身使者
zain_(omaru_polka),4,Zain|ざいん|座員,座员（尾丸波尔卡）,435,hololive 尾丸波尔卡的粉丝群体形象，总称尾丸座
aikawa_(dorohedoro),4,Aikawa|会川,会川（异兽魔都）,434,《异兽魔都》中登场的角色
alfred_(fire_emblem),4,Alfred|アルフレッド,阿尔弗雷德（火焰之纹章）,434,《火焰之纹章 结合》中费列聂王国的王子
hindenburg_(delirious_duel)_(azur_lane),4,Hindenburg (Delirious Duel)|パラリティク・バーサス|微醺胜负,兴登堡（微醺胜负）（碧蓝航线）,434,《碧蓝航线》中兴登堡的兔女郎皮肤
ishigami_nozomi_(1st_costume),4,Ishigami Nozomi|石神のぞみ|石神望,石神望（第一套服饰）,434,彩虹社 VTuber 石神望的默认服饰
kamen_rider_kuuga,4,クウガ|仮面ライダークウガ|假面骑士古迦|空我,假面骑士空我,434,《假面骑士空我》的主角，五代雄介变身
nephis_(shadow_slave),4,,涅菲斯（影之奴仆）,434,《影之奴仆》的女主角，白发白衣的觉醒者
ohishi_izumi,4,Ooishi Izumi|ooishi_izumi|大石いずみ|大石泉,大石泉,434,《偶像大师 灰姑娘女孩》中的Cool系偶像
shalltear_bloodfallen,4,Shalltear Bloodfallen|シャルティア|シャルティア・ブラッドフォールン|夏提雅,夏提雅·布拉德弗伦,434,《Overlord》的吸血鬼真祖，纳萨力克守护者
shirakami_fubuki_(parade_dress),4,shirakami_fubuki_(6th_costume)|shirakami_fubuki_(aristocrat_kei),白上吹雪（巡游礼服）,434,第6套贵族洛丽塔风服装
sussurro_(summer_flower)_(arknights),4,Sussurro|Sussurro (Summer Flower)|sussurro_(summer_flowers)_(arknights)|苏苏洛,苏苏洛（夏卉）（明日方舟）,434,《明日方舟》中苏苏洛的夏卉皮肤
taiyou_(kancolle),4,Taiyou|taiyou_(kantai_collection)|大鷹|大鹰,大鹰（舰队Collection）,434,舰队Collection中的护卫空母舰娘
tsukumo_kako,4,Tsukumo Kako|九十九過子|过今,九十九过子,434,《百日战记 -最终防卫学园-》的角色
vox_(hazbin_hotel),4,Vox|VoxVal|Voxal|hazbinhotelvox|voxal|voxval|ヴォックス,沃克斯（地狱客栈）,434,《地狱客栈》的反派，Vees 三人组成员
dusknoir,4,Dusknoir|ヨノワール,黑夜魔灵（宝可梦）,433,宝可梦，幽灵属性，由彷徨夜灵进化
entei,4,Entei|エンテイ|炎帝,炎帝（宝可梦）,433,《宝可梦》中的火属性传说的宝可梦
fae_(fire_emblem),4,Fae|fa|ファ,菲（火焰之纹章）,433,《火焰之纹章 封印之剑》中的龙族少女
fate_testarossa_(impulse_form),4,Fate Testarossa (Impulse Form)|インパルスフォーム,菲特·泰斯塔罗莎（脉冲形态）,433,《魔法少女奈叶StrikerS》中菲特成年后的默认形态
if_(neptunia),4,If|if_(neptune_series)|アイエフ|アイエフちゃん,IF（超次元游戏 海王星）,433,《超次元游戏 海王星》的角色，流浪公会成员
inuyama_tamaki,4,Inuyama Tamaki|犬山たまき,犬山玉姬,433,NoriPro 旗下由佃煮のりお创作的 VTuber
kidou_yuuto,4,Jude Sharp|jude_sharp|鬼道|鬼道有人,鬼道有人（闪电十一人）,433,《闪电十一人》中帝国学园出身的足球选手
kotohime_(touhou),4,Kotohime|kotohime|小兎姫|小兔姫,小兔姬（东方Project）,433,《东方Project》PC-98 时期的角色，自称警察的公主
kujou_hikari,4,Kujou Hikari|九条ひかり|九条光,九条光（光之美少女）,433,《光之美少女》系列角色，可变身 Shiny Luminous
nyatasha_nyanners,4,Nyatasha Nyanners|nyanart|nyanners|nyanners_(character),妮亚塔莎·尼安纳斯,433,VShojo 的猫系 VTuber，擅长唱歌与配音
pandora_(mega_man),4,Pandora|pandora_(rockman)|パンドラ|パンドラ(ロックマン),潘多拉（洛克人）,433,《洛克人ZX》中的角色
rizu-kyun,4,リズきゅん|莉兹酱,莉兹Q（恋上换装娃娃）,433,《恋上换装娃娃》中登场的剧中动画角色
viktor_(league),4,viktor_(league_of_legends),维克托（英雄联盟）,433,《英雄联盟》中来自皮尔特沃夫的科学家英雄
bamboo_memory_(umamusume),4,Bamboo Memory|バンブーメモリー|青竹回忆,青竹回忆（赛马娘）,432,《赛马娘》中特雷森学园的风纪委员长
bloodhound_(apex_legends),4,Bloodhound|fusehound|ブラッドハウンド|寻血猎犬,寻血猎犬（Apex英雄）,432,《Apex英雄》中的传奇猎人
cattleya_(queen's_blade),4,Cattleya|カトレア|卡特莉亚|武器屋カトレア,卡特蕾娅（女王之刃）,432,《女王之刃》的武器店主兼黑铁匠
choi_jongsu,4,,崔钟秀,432,篮球漫画《Garbage Time》中登场的选手
falkner_(pokemon),4,Falkner|Hayato|gym_leader_falkner|hayato_(pokemon)|pokemon_falkner|ハヤト,阿速（宝可梦）,432,《宝可梦 金／银》中城都地区的飞行系道馆馆主
hisaishi_kanade,4,Hisaishi Kanade|久石奏,久石奏,432,《吹响吧！上低音号》中的低音号手
hot_pants_(sbr),4,Hot Pants|hot_pants|ホット・パンツ,赫特·潘兹（飙马野郎）,432,《JOJO的奇妙冒险 飙马野郎》中的参赛者
ignis_scientia,4,Ignis Scientia|イグニス・スキエンティア|伊格尼斯·斯奇恩提亚,伊格尼斯,432,《最终幻想15》的角色，诺克提斯的挚友
jenny_wakeman,4,Jenny|XJ-9|jennifer_wakeman|xj-9|ジェニーさん,珍妮·韦克曼,432,《我的青少年机器人时代》的主角机器人 XJ-9
kagami_taiga,4,Kagami Taiga|火神大我,火神大我,432,《黑子的篮球》的主角之一，大前锋
kefla_(dragon_ball),4,Kefla|ケフラ,开芙拉（龙珠）,432,《龙珠》中卡莉芙拉与卡莉的耳环合体战士
kurobe_natsumi,4,kurobe_natsumi_(shiromanta)|黒部夏美,黑部夏美,432,《前辈有够烦》中五十岚双叶的青梅竹马
mejiro_dober_(off_the_line)_(umamusume),4,mejiro_dober_(twisted_line)_(umamusume),目白多伯（越线）（赛马娘）,432,《赛马娘》中目白多伯的决胜服
ntw-20_(girls'_frontline),4,NTW-20|NTW-20(少女前线)|ntw-20|ntw-20_(girls_frontline),NTW-20（少女前线）,432,《少女前线》中大口径步枪 NTW-20 的战术人形
rein_(futagohime),4,Rein|princessrein|rein|rein_(fushigiboshi_no_futago_hime)|レイン|莲音,莲音（双子星公主）,432,《双子星公主》的主角之一，月之国公主
sherlock_shellingford,4,Sherlock Shellingford|シャロ|シャーロック・シェリンフォード,夏洛克·雪莉福德,432,《侦探歌剧 少女福尔摩斯》中的侦探
commandant_(pgr),4,Commandant|commandant_(punishing:_gray_raven)|指挥官|首席,指挥官（战双帕弥什）,431,《战双帕弥什》的玩家角色，军事学院的首席
dlanor_a._knox,4,Dlanor A. Knox|dlanor_a_knox|ドラノール・A・ノックス|德拉诺尔,德拉诺尔·A·诺克斯,431,《海猫鸣泣之时》中铁处女军团的首领
heroine_(dq3),4,Roto|勇者(DQ3)|勇者ロト|女勇者,女勇者（勇者斗恶龙3）,431,《勇者斗恶龙3》的女主角，勇者洛特的女性形态
kamen_rider_decade,4,ディケイド|假面骑士帝骑|帝骑,假面骑士Decade,431,《假面骑士Decade》的主角，世界的破坏者
kappa_mob_(touhou),4,kappa_mob|モブ河童,路人河童（东方Project）,431,《东方Project》中与荷取一同出现的河童
kasumi_(princess_connect!),4,kasumi|kirihara_kasumi|かすみ|雾原霞|霧原かすみ,霞（公主连结）,431,《公主连结》中公会 Caon 的侦探少女
leona_(league),4,leona_(league_of_legends),蕾欧娜（英雄联盟）,431,《英雄联盟》中的曙光女神英雄
mew_ichigo,4,ミュウイチゴ|喵喵草莓,ミュウイチゴ,431,《东京猫猫》中桃宫莓变身后的猫耳形态
miyanaga_teru,4,宮永照|照,宫永照,431,《咲-Saki-》中咲的姐姐，白糸台高中的先锋
murakami_(girls_und_panzer),4,Murakami|ムラカミ,村上（少女与战车）,431,《少女与战车》最终章鲨鱼队的装填手兼炮手
panette_(fire_emblem),4,Panette|パネトネ,帕涅托涅（火焰之纹章）,431,《火焰之纹章 结合》中嘴部有缝合痕迹的角色
sekishiro_mico,4,Sekishiro Mico|堰代ミコ,堰代米可,431,Nanashi Inc. 所属的恶魔系 VTuber
yokune_ruko,4,Yokune Ruko|欲音Ruko|欲音ルコ,欲音露子,431,由2ch网友创作的UTAU音源角色
zhuge_yuan,4,渊旺|诸葛渊,诸葛渊,431,《道诡异仙》中李火旺的好友
zuifeng_tenkai,4,Zuifeng Tenkai|つるてん|瑞風天堺,瑞风天堺,431,《连缘Project》中千里屠自古的好友
amane_konata,4,Amane Konata|天音こなた,天音小奈,430,天音彼方的「妹妹」，2025年愚人节登场
beni-enma_(first_ascension),4,Beni-enma|ベニエンマ|紅閻魔,红阎魔（第一再临）,430,《Fate/Grand Order》中红阎魔的第一再临形态
callisto_(greyeth),4,Callisto,卡利斯托,430,画师 GreyEth 的原创战术狐耳少女
horkeu_kamui,4,Horkeu Kamui|horkeu_kamui_(tokyo_houkago_summoners)|kamui_(housamo)|ホロケウカムイ,霍罗凯卡姆伊（东京放课后）,430,《东京放课后召唤师》中的流浪转光生战士
maeda_toushirou,4,Maeda Toushirou|前田藤四郎,前田藤四郎,430,《刀剑乱舞》的短刀拟人，藤四郎兄弟之一
makiatto_(girls'_frontline_2),4,WA2000|makiatto|玛奇朵|玛绮朵,玛绮朵（少女前线）,430,《少女前线2：追放》中使用WA2000的战术人形
maruruk,4,Maruruk|マルルク,马璐璐库,430,《来自深渊》中居住在二层监视基地的探窟家
miyabi_(senran_kagura),4,Miyabi|雅緋,雅绯（闪乱神乐）,430,《闪乱神乐》中秘立蛇女子学园的首领
pawmot,4,パーモット,巴布土拨,430,《宝可梦》系列中布土拨的进化形
saitou_ena,4,Ena|斉藤恵那|斎藤恵那,齐藤惠那,430,《摇曳露营△》中热爱露营的高中女生，与志摩凛是好友
sawaizumi_chiyu,4,Cure Fontaine|Sawaizumi Chiyu|沢泉ちゆ,泽泉知优,430,《Healin' Good 光之美少女》中 Cure Fontaine 的变身者
sola-ui_nuada-re_sophia-ri,4,Sola-Ui|ソラウ・ヌァザレ・ソフィアリ,索拉乌·努阿达蕾·索菲亚莉,430,《Fate/Zero》中肯尼斯·艾尔梅洛伊的未婚妻
yamawaki_bon_ivar,4,Yamawaki Bon Ivar|山脇・ボン・イヴァール,山胁·邦·伊瓦尔（绯染天空）,430,《绯染天空》中31C队的队长，自称疯狂科学家
zessica_wong,4,Zessica Wong|ゼシカ・ウォン|洁西卡·王,杰西卡·王,430,《创圣的大天使EVOL》中的角色
asakura_rikako,4,Rikako Asakura|朝倉理香子,朝仓理香子,429,《东方Project》中《东方梦时空》的可使用角色，擅长魔法
banyue_(zenless_zone_zero),4,,半月（绝区零）,429,《绝区零》中经营武馆的智能构造体
batsubyou,4,エラー猫|抜猫,拔猫,429,《舰队Collection》服务器错误页面出现的白猫
biyoo_(omniscient_reader's_viewpoint),4,,比尤（全知读者视角）,429,《全知读者视角》中的小鬼怪角色
citlalin_(genshin_impact),4,Citlalin|白曜星魔,茜特菈琳（原神）,429,《原神》中茜特菈莉的白色枕头精灵
crow_tengu_extra_(touhou),4,モブ天狗,路人天狗（东方Project）,429,《东方Project》中登场的无名乌鸦天狗
dedue_molinaro,4,Dedue|ドゥドゥー=モリナロ|杜笃·莫利纳罗,杜笃（火焰纹章）,429,《火焰之纹章 风花雪月》中帝弥托利的随从
denia_(breakdown)_(wuthering_waves),4,,丹妮娅（崩解）（鸣潮）,429,丹妮娅在《鸣潮》中的过去形态
estinien_varlineau,4,Estinien|estinien_wyrmblood|エスティニアン,埃斯蒂尼安,429,《最终幻想14》中的精灵族龙骑士，苍天之龙骑士
fischl_(ein_immernachtstraum)_(genshin_impact),4,Ein Immernachtstraum|菲谢尔(极夜真梦),菲谢尔（极夜真梦）（原神）,429,《原神》2.8 版本的官方服装，极夜真梦主题
golisopod,4,Golisopod|グソクムシャ,具甲武者（宝可梦）,429,宝可梦，虫/水属性，由胆小虫进化
hecatia_lapislazuli_(earth),4,ヘカーティア|青赫卡提亚,赫卡提亚·拉碧斯拉祖利（地球）,429,赫卡提亚三体之一，戴地球饰品时的蓝发形态
hermit_purple,4,Hermit Purple|ハーミットパープル|紫色隐者,隐者之紫,429,《JOJO的奇妙冒险》中乔瑟夫·乔斯达的替身
laevatein_(nanoha),4,Laevatein|Levantine|レヴァンティン,雷瓦丁（魔法少女奈叶）,429,《魔法少女奈叶》中希格纳姆的武装魔导器
lilithmon,4,Laylamon|Lilithmon|laylamon|リリスモン,莉莉丝兽,429,《数码宝贝》中的魔王型数码兽，七大魔王之一
matsuda_chiyohiko,4,Matsuda Chiyohiko,松田千代彦,429,同人《舰队Collection》故事中的男性提督
momoka_(blue_archive),4,yuragi_momoka|由良木モモカ|由良木桃香,桃香（蔚蓝档案）,429,《蔚蓝档案》联邦学生会成员，喜欢零食
namikaze_minato,4,fourth_hokage|minato(naruto)|四代目火影|水门|波風ミナト|黄色闪光,波风水门（火影忍者）,429,《火影忍者》中的第四代火影，鸣人之父
porygon-z,4,3D龙Z|ポリゴンZ,多边兽Z（宝可梦）,429,《宝可梦》的一般属性宝可梦，多边兽Ⅱ的进化形
shoto_(vtuber),4,shxtou,Shoto（虚拟主播）,429,英语圈的独立男性VTuber，由suteinua设计
takizawa_asuka,4,Cure Flamingo|Takizawa Asuka|滝沢あすか,泷泽飞鸟,429,《热情闪耀！光之美少女》中Cure Flamingo的变身者
anne_boonchuy,4,anneboonchuy,安妮·布楚,428,《奇幻沼泽》的女主角
artorias_the_abysswalker,4,Artorias|アルトリウス|深渊漫步者,深渊行者亚尔特留斯（黑暗之魂）,428,《黑暗之魂》中与深渊战斗的传奇骑士
aruruu,4,Aruru|Aruruu|aruru|aruruw|アルルゥ,阿露露（传颂之物）,428,《传颂之物》中艾露露的妹妹，图斯库尔的外孙女
chang_chin-lan,4,zhang_jinglan,张金兰,428,《上伊那牡丹、醉态是百合之花》中的台湾女性
hayanami_(kancolle),4,Hayanami|hayanami_(kantai_collection)|はやなみ|早波,早波（舰队Collection）,428,《舰队Collection》中的夕云型驱逐舰舰娘
hoothoot,4,Hoothoot|ホーホー,咕咕（宝可梦）,428,宝可梦系列的猫头鹰形宝可梦，可进化为猫头夜鹰
juniper_actias,4,junipart|juniper_(egocider)|juniper_(vtuber)|juniperactias|lewdiper,Juniper Actias,428,画师 Juniper 创作的蛾少女，也是其 VTuber 形象
kataoka_yuuki,4,Kataoka Yuuki|片岡優希,片冈优希（天才麻将少女）,428,《天才麻将少女》中清澄高中的先锋选手
katy_(pokemon),4,Katy|katy|katypokemon|カエデ,枫（宝可梦）,428,《宝可梦 朱/紫》中圆模镇的馆主兼面包师
kobushi_abiru,4,,小节浴,428,《再见绝望先生》的角色，名字取自沐浴拳头的谐音
konata_(kankin_jk),4,此方,泉此方（Kankin JK）,428,漫画《Kankin JK》中的角色，形象源自泉此方
lee_(pgr),4,lee_(punishing:_gray_raven)|乱数|异火|超刻|里,里（战双帕弥什）,428,《战双帕弥什》中灰鸦小队的成员
